,user_id,age,gender,income,location,preferences
8420,8421,30,['Male'],Medium,['New York'],"{'stationery': 0.950581675887938, 'travel': 0.5026147681990452, 'home': 0.8937760238661088, 'skin-care': 0.13745200598211715, 'fashion': 0.42285863879256413}"
8421,8422,53,['Female'],High,['Portland'],"{'stationery': 0.8515816860633298, 'travel': 0.5506294794513132, 'home': 0.9941668705544201, 'skin-care': 0.13474002159700293, 'fashion': 0.609467412613639}"
8422,8423,44,['Female'],Medium,['New York'],"{'stationery': 0.6912115556094517, 'travel': 0.5839464079838106, 'home': 0.3588150633102317, 'skin-care': 0.5514179409355977, 'fashion': 0.35250482270506434}"
8423,8424,24,['Female'],High,['New York'],"{'stationery': 0.28002069519943307, 'travel': 0.8148882031714344, 'home': 0.3379000644417267, 'skin-care': 0.018313767449911422, 'fashion': 0.608153673930416}"
8424,8425,43,['Female'],Medium,['Portland'],"{'stationery': 0.7517390695430175, 'travel': 0.08969019080343443, 'home': 0.4379143422416575, 'skin-care': 0.3581469070329176, 'fashion': 0.08922343456629922}"
8425,8426,33,['Female'],Medium,['New York'],"{'stationery': 0.6032504475649259, 'travel': 0.5844047886785781, 'home': 0.4027177794132534, 'skin-care': 0.8830289981035223, 'fashion': 0.17406890872796166}"
8426,8427,27,['Female'],High,['New York'],"{'stationery': 0.29715697724662904, 'travel': 0.8891197779712064, 'home': 0.7797926321121602, 'skin-care': 0.9728036445521216, 'fashion': 0.3791715733403088}"
8427,8428,58,['Female'],Low,['New York'],"{'stationery': 0.18372835609503302, 'travel': 0.09838180976264488, 'home': 0.7388114003507159, 'skin-care': 0.2806783136646489, 'fashion': 0.5503848519133134}"
8428,8429,38,['Female'],Low,['Boston'],"{'stationery': 0.31106372512604863, 'travel': 0.8973195732583071, 'home': 0.5197378975630379, 'skin-care': 0.33567603659763623, 'fashion': 0.5080282988300836}"
8429,8430,41,['Female'],Medium,['Portland'],"{'stationery': 0.6411561154657456, 'travel': 0.7311650700288617, 'home': 0.970956767993097, 'skin-care': 0.6306298805062168, 'fashion': 0.47762946070381596}"
8430,8431,65,['Female'],High,['Boston'],"{'stationery': 0.9749270594763142, 'travel': 0.045614130189329694, 'home': 0.7733351632824925, 'skin-care': 0.3141805478099754, 'fashion': 0.603405975145382}"
8431,8432,22,['Male'],Low,['Boston'],"{'stationery': 0.5201777804427369, 'travel': 0.6922032839225876, 'home': 0.33006625574427584, 'skin-care': 0.07377901380950569, 'fashion': 0.34396714929569694}"
8432,8433,37,['Female'],Medium,['New York'],"{'stationery': 0.6559172286773516, 'travel': 0.33800785608987327, 'home': 0.721559950934067, 'skin-care': 0.4894311400791097, 'fashion': 0.890507633368838}"
8433,8434,29,['Female'],High,['Boston'],"{'stationery': 0.9313089761068901, 'travel': 0.5975629891416768, 'home': 0.592881832928248, 'skin-care': 0.33198774727523617, 'fashion': 0.12262433664872041}"
8434,8435,55,['Male'],Medium,['New York'],"{'stationery': 0.6111647711176591, 'travel': 0.5891353593049116, 'home': 0.8749717237728442, 'skin-care': 0.5951855566782177, 'fashion': 0.08873380401686037}"
8435,8436,45,['Female'],Medium,['New York'],"{'stationery': 0.7815656199437294, 'travel': 0.11266225246686179, 'home': 0.6921311695176744, 'skin-care': 0.34084109860984624, 'fashion': 0.913862955075596}"
8436,8437,55,['Male'],High,['Portland'],"{'stationery': 0.699571736495437, 'travel': 0.27877441577618, 'home': 0.19464116826810307, 'skin-care': 0.21310148456568956, 'fashion': 0.93851991971762}"
8437,8438,62,['Male'],Medium,['Boston'],"{'stationery': 0.702414980660293, 'travel': 0.5351743845408812, 'home': 0.7256763413335464, 'skin-care': 0.41726633265394186, 'fashion': 0.6109201849199678}"
8438,8439,32,['Male'],Low,['Portland'],"{'stationery': 0.8546290356059442, 'travel': 0.08217889201263362, 'home': 0.24496420332261215, 'skin-care': 0.6860968154001508, 'fashion': 0.9104936557503649}"
8439,8440,47,['Female'],Medium,['New York'],"{'stationery': 0.5148771821481718, 'travel': 0.6139629375391041, 'home': 0.3436191967350517, 'skin-care': 0.5455862810395085, 'fashion': 0.1367443366537221}"
8440,8441,49,['Female'],Medium,['Boston'],"{'stationery': 0.852837286942128, 'travel': 0.7219717955898058, 'home': 0.2530665771243852, 'skin-care': 0.12159504894597495, 'fashion': 0.7023277490969859}"
8441,8442,38,['Male'],Low,['New York'],"{'stationery': 0.003403746957434506, 'travel': 0.7866135438430074, 'home': 0.4931899674655503, 'skin-care': 0.08840256147315884, 'fashion': 0.2277407573424376}"
8442,8443,21,['Male'],High,['New York'],"{'stationery': 0.820188126395742, 'travel': 0.7411434420043352, 'home': 0.6253008935785535, 'skin-care': 0.7562784360312791, 'fashion': 0.2856490917944279}"
8443,8444,48,['Female'],High,['Boston'],"{'stationery': 0.011869988900772732, 'travel': 0.5755717144006225, 'home': 0.3736620411518422, 'skin-care': 0.588925746282863, 'fashion': 0.3847863248366993}"
8444,8445,61,['Female'],Medium,['Boston'],"{'stationery': 0.6251138576989331, 'travel': 0.8121278062117401, 'home': 0.8816522226011418, 'skin-care': 0.02749038329028941, 'fashion': 0.23357847097165585}"
8445,8446,23,['Female'],Medium,['Portland'],"{'stationery': 0.5887716988812424, 'travel': 0.8712596097771372, 'home': 0.6230893593856167, 'skin-care': 0.3759276445701838, 'fashion': 0.5721802870269784}"
8446,8447,63,['Female'],High,['Boston'],"{'stationery': 0.3264552008883843, 'travel': 0.5730381288273226, 'home': 0.1407420231523241, 'skin-care': 0.12556207087290228, 'fashion': 0.452855003290611}"
8447,8448,54,['Male'],High,['New York'],"{'stationery': 0.058075039356747626, 'travel': 0.6745170569317573, 'home': 0.3330308652179198, 'skin-care': 0.4381601634500931, 'fashion': 0.3211883667327208}"
8448,8449,50,['Male'],Low,['Boston'],"{'stationery': 0.44857431854057805, 'travel': 0.09167824686906867, 'home': 0.7107222946372393, 'skin-care': 0.2511768641127975, 'fashion': 0.9075301103013398}"
8449,8450,44,['Female'],High,['New York'],"{'stationery': 0.2054223429607026, 'travel': 0.33870065539862515, 'home': 0.7837890872732732, 'skin-care': 0.9958573228722908, 'fashion': 0.8525954427220833}"
8450,8451,62,['Female'],Medium,['Boston'],"{'stationery': 0.0036353493314476015, 'travel': 0.800918296012429, 'home': 0.21251622970420114, 'skin-care': 0.2980151163535879, 'fashion': 0.3582010595470989}"
8451,8452,42,['Male'],Low,['Portland'],"{'stationery': 0.6528553034029224, 'travel': 0.2786672693519422, 'home': 0.8630809185130798, 'skin-care': 0.954451124995562, 'fashion': 0.7704477911566763}"
8452,8453,21,['Female'],Medium,['Boston'],"{'stationery': 0.4972532823033402, 'travel': 0.7045496562577926, 'home': 0.7190002010712523, 'skin-care': 0.16536996693195416, 'fashion': 0.47565191599872614}"
8453,8454,21,['Female'],Low,['Boston'],"{'stationery': 0.4965296799359409, 'travel': 0.09328865456562263, 'home': 0.6614132536596472, 'skin-care': 0.4482953895968207, 'fashion': 0.1009255891037536}"
8454,8455,34,['Male'],High,['New York'],"{'stationery': 0.19370341747685116, 'travel': 0.4986213388147752, 'home': 0.6372374476220218, 'skin-care': 0.8063929511235213, 'fashion': 0.5663418970857304}"
8455,8456,27,['Female'],High,['Portland'],"{'stationery': 0.8895232523057861, 'travel': 0.7264767465375618, 'home': 0.19787811215995943, 'skin-care': 0.8464835382492424, 'fashion': 0.6265988815839214}"
8456,8457,22,['Female'],Medium,['New York'],"{'stationery': 0.8522729171526152, 'travel': 0.6852046045005104, 'home': 0.813425530516735, 'skin-care': 0.04108240572435473, 'fashion': 0.5854298139349527}"
8457,8458,27,['Female'],Low,['New York'],"{'stationery': 0.157012907496917, 'travel': 0.15699716626704252, 'home': 0.10566177827225198, 'skin-care': 0.9672497358376069, 'fashion': 0.914760605949413}"
8458,8459,59,['Female'],Medium,['Boston'],"{'stationery': 0.05313561533298683, 'travel': 0.2818346372242283, 'home': 0.5244111678425755, 'skin-care': 0.9143727322742912, 'fashion': 0.7595459061769518}"
8459,8460,28,['Female'],Medium,['Boston'],"{'stationery': 0.3210182515621073, 'travel': 0.6088590231259089, 'home': 0.9945019771391264, 'skin-care': 0.7151939006295176, 'fashion': 0.5222794298374537}"
8460,8461,21,['Female'],Low,['Boston'],"{'stationery': 0.4833667908796895, 'travel': 0.05824670680948174, 'home': 0.30504820307750213, 'skin-care': 0.17778102254089279, 'fashion': 0.957740850388732}"
8461,8462,33,['Female'],High,['Boston'],"{'stationery': 0.4493290444617821, 'travel': 0.6878843558603369, 'home': 0.804273737184049, 'skin-care': 0.11677711421912784, 'fashion': 0.3204370837460927}"
8462,8463,40,['Male'],Medium,['New York'],"{'stationery': 0.3579480061675404, 'travel': 0.3810287667912051, 'home': 0.4533055940691082, 'skin-care': 0.6597893445662552, 'fashion': 0.6695563062083842}"
8463,8464,43,['Female'],High,['Portland'],"{'stationery': 0.4326636536363935, 'travel': 0.5609136660109211, 'home': 0.6556461992852579, 'skin-care': 0.02314049628350001, 'fashion': 0.7086286148732867}"
8464,8465,29,['Female'],Low,['Boston'],"{'stationery': 0.08372671065881276, 'travel': 0.33779287413425574, 'home': 0.4554832082267505, 'skin-care': 0.36750392536178167, 'fashion': 0.8440021628322587}"
8465,8466,44,['Male'],Medium,['Portland'],"{'stationery': 0.10473118684272786, 'travel': 0.392067115561621, 'home': 0.26162566549521205, 'skin-care': 0.5297009835355821, 'fashion': 0.09515561289073038}"
8466,8467,65,['Male'],Low,['Portland'],"{'stationery': 0.7688020801443974, 'travel': 0.865806108130516, 'home': 0.8434381739595378, 'skin-care': 0.5017913698023448, 'fashion': 0.3268434845062055}"
8467,8468,20,['Female'],Low,['Boston'],"{'stationery': 0.6172262349295907, 'travel': 0.03910611705268807, 'home': 0.44478942219984097, 'skin-care': 0.5734265494637041, 'fashion': 0.6703452568934958}"
8468,8469,21,['Female'],High,['New York'],"{'stationery': 0.5950979798824783, 'travel': 0.20265268991307417, 'home': 0.927962467623335, 'skin-care': 0.4784743123092303, 'fashion': 0.6610128330119813}"
8469,8470,43,['Female'],Medium,['Portland'],"{'stationery': 0.03888481459663773, 'travel': 0.5344280147813614, 'home': 0.45645354194344223, 'skin-care': 0.3810137905482677, 'fashion': 0.42785407253663565}"
8470,8471,57,['Female'],Low,['New York'],"{'stationery': 0.599170230848711, 'travel': 0.358092329264348, 'home': 0.43148754898084607, 'skin-care': 0.7957078162397707, 'fashion': 0.8370800986620397}"
8471,8472,28,['Female'],Low,['New York'],"{'stationery': 0.48898476286385606, 'travel': 0.5508938897620341, 'home': 0.887994100193226, 'skin-care': 0.13765443035605784, 'fashion': 0.9494474675580421}"
8472,8473,33,['Male'],Medium,['Boston'],"{'stationery': 0.936372664957547, 'travel': 0.4312202732179822, 'home': 0.1849005695240632, 'skin-care': 0.07428023483794022, 'fashion': 0.5301691492161273}"
8473,8474,61,['Female'],High,['Boston'],"{'stationery': 0.6284083284349953, 'travel': 0.04765128219709469, 'home': 0.19106137678266943, 'skin-care': 0.9692856807021184, 'fashion': 0.6287941014528398}"
8474,8475,33,['Female'],Medium,['New York'],"{'stationery': 0.6136488159612103, 'travel': 0.36653789272850446, 'home': 0.3727571807325999, 'skin-care': 0.9556001070024761, 'fashion': 0.2704507086079935}"
8475,8476,41,['Male'],High,['Boston'],"{'stationery': 0.3675244779325424, 'travel': 0.7800840676582229, 'home': 0.7046948954522837, 'skin-care': 0.9375185629065655, 'fashion': 0.4755915044098509}"
8476,8477,29,['Female'],Medium,['Boston'],"{'stationery': 0.1679193949482125, 'travel': 0.02160760684535401, 'home': 0.6176569278589283, 'skin-care': 0.11076428667697769, 'fashion': 0.7204550197295777}"
8477,8478,59,['Female'],Low,['New York'],"{'stationery': 0.9423885308646266, 'travel': 0.8244614606715611, 'home': 0.8571984133284346, 'skin-care': 0.3275051591327778, 'fashion': 0.5803844677676004}"
8478,8479,51,['Male'],Low,['Portland'],"{'stationery': 0.5173416759189821, 'travel': 0.4999225645937416, 'home': 0.6825663850110729, 'skin-care': 0.6624967664906498, 'fashion': 0.7045623864634664}"
8479,8480,31,['Female'],Medium,['Portland'],"{'stationery': 0.7518703659086724, 'travel': 0.9153037533354872, 'home': 0.23479392267558774, 'skin-care': 0.41806337141564676, 'fashion': 0.10065767418683635}"
8480,8481,19,['Female'],Medium,['Portland'],"{'stationery': 0.9559058543206068, 'travel': 0.7565572708147335, 'home': 0.9903180600358376, 'skin-care': 0.9663800868073307, 'fashion': 0.7154425736361648}"
8481,8482,39,['Female'],High,['New York'],"{'stationery': 0.09198309475039412, 'travel': 0.6419949268618707, 'home': 0.5125294525387499, 'skin-care': 0.8119595526319083, 'fashion': 0.22979030570198367}"
8482,8483,31,['Female'],High,['New York'],"{'stationery': 0.5444828984767952, 'travel': 0.14248994978580765, 'home': 0.8377996122344717, 'skin-care': 0.5496925558019916, 'fashion': 0.6891456737926431}"
8483,8484,53,['Female'],Medium,['Boston'],"{'stationery': 0.9410221759478917, 'travel': 0.7448899763898005, 'home': 0.9552810826820763, 'skin-care': 0.3193635890197709, 'fashion': 0.685029402505399}"
8484,8485,29,['Female'],High,['Boston'],"{'stationery': 0.26029096880394365, 'travel': 0.0982367333632631, 'home': 0.8299888821950148, 'skin-care': 0.5914661634417242, 'fashion': 0.2288547677286229}"
8485,8486,65,['Female'],Medium,['New York'],"{'stationery': 0.6386725307042644, 'travel': 0.39484971532850865, 'home': 0.6012569619242284, 'skin-care': 0.3764040224675087, 'fashion': 0.995612840184415}"
8486,8487,63,['Female'],Medium,['New York'],"{'stationery': 0.2676195457598749, 'travel': 0.4154622379585158, 'home': 0.14792461907062815, 'skin-care': 0.9719670810768222, 'fashion': 0.8709521868855588}"
8487,8488,33,['Female'],High,['New York'],"{'stationery': 0.18007660350454413, 'travel': 0.38118146586472035, 'home': 0.6152132270671621, 'skin-care': 0.17389499533712915, 'fashion': 0.7830764601539966}"
8488,8489,51,['Male'],Low,['Boston'],"{'stationery': 0.3249127393151292, 'travel': 0.7510997876089985, 'home': 0.26273932943305056, 'skin-care': 0.07303311810187008, 'fashion': 0.1309914266205694}"
8489,8490,62,['Female'],High,['New York'],"{'stationery': 0.7885674280963121, 'travel': 0.08057543181697724, 'home': 0.08901474009668509, 'skin-care': 0.9437036602952387, 'fashion': 0.2157001422171525}"
8490,8491,38,['Female'],Low,['Boston'],"{'stationery': 0.8361904737785911, 'travel': 0.35834250873448914, 'home': 0.8217486715791106, 'skin-care': 0.757471148678352, 'fashion': 0.7014521558193691}"
8491,8492,48,['Female'],High,['New York'],"{'stationery': 0.9889977326289818, 'travel': 0.5864060554440939, 'home': 0.8210876419980218, 'skin-care': 0.6553205057364214, 'fashion': 0.5028512553831267}"
8492,8493,29,['Male'],High,['New York'],"{'stationery': 0.3048422620224951, 'travel': 0.8569536545134977, 'home': 0.5763261103634781, 'skin-care': 0.013000900213771871, 'fashion': 0.7263441089387471}"
8493,8494,19,['Male'],High,['New York'],"{'stationery': 0.614675929269513, 'travel': 0.0928506900055166, 'home': 0.09107084997253112, 'skin-care': 0.9346262548502008, 'fashion': 0.6479959638713183}"
8494,8495,63,['Male'],Low,['Boston'],"{'stationery': 0.831202400361353, 'travel': 0.19713172033339543, 'home': 0.26295612626429665, 'skin-care': 0.5695939167583103, 'fashion': 0.504849438948868}"
8495,8496,41,['Female'],Low,['Portland'],"{'stationery': 0.04588211553317023, 'travel': 0.8219809378717621, 'home': 0.11273235702259565, 'skin-care': 0.2347210667858658, 'fashion': 0.9016837726655444}"
8496,8497,55,['Female'],High,['Boston'],"{'stationery': 0.37079200547858915, 'travel': 0.428647529608444, 'home': 0.3215906247655117, 'skin-care': 0.6016649930881369, 'fashion': 0.7569538878828554}"
8497,8498,46,['Male'],Medium,['Boston'],"{'stationery': 0.4406814921402361, 'travel': 0.4191262486077125, 'home': 0.6593544658267749, 'skin-care': 0.7673149297656504, 'fashion': 0.09508599384082084}"
8498,8499,34,['Male'],Low,['Boston'],"{'stationery': 0.9053040583600712, 'travel': 0.8743825391917904, 'home': 0.8433343915203251, 'skin-care': 0.8054199346753855, 'fashion': 0.32314890684200037}"
8499,8500,43,['Male'],Medium,['New York'],"{'stationery': 0.5274504261382469, 'travel': 0.5410231426030225, 'home': 0.7975058986003157, 'skin-care': 0.28935415879757675, 'fashion': 0.7724146980056055}"
8500,8501,57,['Male'],High,['New York'],"{'stationery': 0.22803899178919274, 'travel': 0.025277390931259913, 'home': 0.8891223768503924, 'skin-care': 0.03694181352138093, 'fashion': 0.7854707299950201}"
8501,8502,41,['Male'],Medium,['Boston'],"{'stationery': 0.47445860773512194, 'travel': 0.7459092079954467, 'home': 0.46210052495144127, 'skin-care': 0.7344137991759336, 'fashion': 0.9719733696421329}"
8502,8503,24,['Female'],High,['New York'],"{'stationery': 0.454661732433117, 'travel': 0.9836324317516829, 'home': 0.6847127370289199, 'skin-care': 0.7819014263939967, 'fashion': 0.42156177770837167}"
8503,8504,23,['Male'],Low,['Boston'],"{'stationery': 0.16343236147705542, 'travel': 0.11725700605272127, 'home': 0.6590930710858507, 'skin-care': 0.915963611571735, 'fashion': 0.27507337959589473}"
8504,8505,34,['Male'],Medium,['Boston'],"{'stationery': 0.15227186767821432, 'travel': 0.8542997056632691, 'home': 0.599056923796575, 'skin-care': 0.8967491744724474, 'fashion': 0.7852647474319187}"
8505,8506,53,['Male'],Low,['Boston'],"{'stationery': 0.9310580044952335, 'travel': 0.3694739130614021, 'home': 0.20912564558447355, 'skin-care': 0.8824012507771954, 'fashion': 0.13674411007394072}"
8506,8507,43,['Female'],Medium,['Boston'],"{'stationery': 0.24750679793627284, 'travel': 0.24902485704153488, 'home': 0.45481495056069454, 'skin-care': 0.14525673867902877, 'fashion': 0.08150614909952136}"
8507,8508,58,['Male'],High,['New York'],"{'stationery': 0.2447335955904285, 'travel': 0.592971773524753, 'home': 0.11604570686063365, 'skin-care': 0.11665621819326566, 'fashion': 0.743377674827751}"
8508,8509,34,['Female'],High,['Portland'],"{'stationery': 0.19561711405570426, 'travel': 0.021376513437699862, 'home': 0.008838340646273979, 'skin-care': 0.8757323670124391, 'fashion': 0.1388289297867905}"
8509,8510,45,['Female'],Low,['New York'],"{'stationery': 0.6745451950658894, 'travel': 0.5856558213565844, 'home': 0.31738341511190005, 'skin-care': 0.954624451909663, 'fashion': 0.2474863956047857}"
8510,8511,26,['Female'],High,['New York'],"{'stationery': 0.44285423412821867, 'travel': 0.002331192163380069, 'home': 0.040251127112933105, 'skin-care': 0.49391006179676256, 'fashion': 0.25899516006550305}"
8511,8512,29,['Female'],Medium,['Boston'],"{'stationery': 0.4835153843774328, 'travel': 0.5202162929833445, 'home': 0.04920408172252255, 'skin-care': 0.960415273670172, 'fashion': 0.39492654320599163}"
8512,8513,21,['Female'],Low,['Boston'],"{'stationery': 0.6522082990500505, 'travel': 0.09584638948552238, 'home': 0.22607446095346184, 'skin-care': 0.8058841268305555, 'fashion': 0.7128236299885369}"
8513,8514,54,['Male'],High,['New York'],"{'stationery': 0.3030525398701437, 'travel': 0.49205268256512324, 'home': 0.5380698862220885, 'skin-care': 0.7288815124879046, 'fashion': 0.6090792042141228}"
8514,8515,50,['Female'],High,['Boston'],"{'stationery': 0.3602479570712226, 'travel': 0.3592741749641457, 'home': 0.9146241109591827, 'skin-care': 0.8186634085125533, 'fashion': 0.8712831042557235}"
8515,8516,39,['Female'],High,['New York'],"{'stationery': 0.6368864446681518, 'travel': 0.4209451461385375, 'home': 0.3806579252736819, 'skin-care': 0.7977213541449365, 'fashion': 0.7256961146000832}"
8516,8517,28,['Female'],High,['Boston'],"{'stationery': 0.47365331741743566, 'travel': 0.879107372102032, 'home': 0.5227391870174567, 'skin-care': 0.08178563573855557, 'fashion': 0.13956956051113656}"
8517,8518,36,['Female'],Low,['Boston'],"{'stationery': 0.9447533357582619, 'travel': 0.6463242767952777, 'home': 0.059332354316139924, 'skin-care': 0.2421400317243938, 'fashion': 0.7409557781850891}"
8518,8519,31,['Male'],High,['New York'],"{'stationery': 0.9510597140581187, 'travel': 0.19889501720644975, 'home': 0.7297287871265814, 'skin-care': 0.6530335901322157, 'fashion': 0.8934356863456159}"
8519,8520,27,['Female'],Low,['Portland'],"{'stationery': 0.5768429971498652, 'travel': 0.31667222513626514, 'home': 0.7204511518038321, 'skin-care': 0.9122170110465085, 'fashion': 0.6841245264544407}"
8520,8521,64,['Male'],High,['Boston'],"{'stationery': 0.8239373961399478, 'travel': 0.4692373962268762, 'home': 0.067528592835709, 'skin-care': 0.19258355821731776, 'fashion': 0.3364094649837479}"
8521,8522,27,['Female'],Low,['New York'],"{'stationery': 0.1071929091291891, 'travel': 0.11770802413379433, 'home': 0.8856532392827827, 'skin-care': 0.8606368176002915, 'fashion': 0.11147460205360016}"
8522,8523,45,['Male'],Medium,['Boston'],"{'stationery': 0.1171923016952835, 'travel': 0.750535238791583, 'home': 0.9414051772530658, 'skin-care': 0.03308576699254362, 'fashion': 0.16906093686915025}"
8523,8524,18,['Male'],Low,['New York'],"{'stationery': 0.2299860102335909, 'travel': 0.040896291331563805, 'home': 0.30631853600118064, 'skin-care': 0.706378989938641, 'fashion': 0.6777858373281103}"
8524,8525,33,['Male'],Low,['Boston'],"{'stationery': 0.6548272756014828, 'travel': 0.17939962881104765, 'home': 0.21607199604033667, 'skin-care': 0.8129684509927766, 'fashion': 0.662776749125137}"
8525,8526,51,['Male'],High,['Boston'],"{'stationery': 0.4070429099851649, 'travel': 0.04495544754268088, 'home': 0.3089469858652356, 'skin-care': 0.5437176943077852, 'fashion': 0.9267961015646955}"
8526,8527,57,['Male'],High,['New York'],"{'stationery': 0.44752769227400646, 'travel': 0.696577696337795, 'home': 0.49636824466175167, 'skin-care': 0.01974687068542158, 'fashion': 0.38259491560289327}"
8527,8528,41,['Female'],Medium,['New York'],"{'stationery': 0.4163953389993713, 'travel': 0.8266481690343056, 'home': 0.17965553093091335, 'skin-care': 0.5835233545706149, 'fashion': 0.4325787483331671}"
8528,8529,26,['Female'],High,['New York'],"{'stationery': 0.4744147010540123, 'travel': 0.9295787336075203, 'home': 0.11247074420155057, 'skin-care': 0.30176347829018224, 'fashion': 0.939589031799269}"
8529,8530,58,['Male'],High,['New York'],"{'stationery': 0.9429079045158721, 'travel': 0.14058844807570503, 'home': 0.7527137421900885, 'skin-care': 0.4007721609942795, 'fashion': 0.0024974558128159074}"
8530,8531,61,['Male'],Low,['New York'],"{'stationery': 0.017116517071820048, 'travel': 0.45388351707565955, 'home': 0.34908526463135625, 'skin-care': 0.06959142993906675, 'fashion': 0.9309605420797097}"
8531,8532,46,['Female'],High,['New York'],"{'stationery': 0.7404129777171152, 'travel': 0.3791803050273722, 'home': 0.8559139208746832, 'skin-care': 0.3422053974133018, 'fashion': 0.8648373183134692}"
8532,8533,24,['Female'],Low,['Boston'],"{'stationery': 0.6041783535202526, 'travel': 0.09241789278331947, 'home': 0.4774343484297686, 'skin-care': 0.6516862983918111, 'fashion': 0.1915491631058015}"
8533,8534,38,['Female'],High,['Boston'],"{'stationery': 0.3980876634690774, 'travel': 0.40954972902085984, 'home': 0.06161148948590445, 'skin-care': 0.2995383507116016, 'fashion': 0.1579455992564084}"
8534,8535,30,['Female'],Low,['New York'],"{'stationery': 0.027067364189810594, 'travel': 0.6626934227000358, 'home': 0.6764083878099733, 'skin-care': 0.10144311404358608, 'fashion': 0.029469163075430238}"
8535,8536,41,['Female'],High,['Boston'],"{'stationery': 0.37477526167853026, 'travel': 0.9082513234610673, 'home': 0.8979529733574658, 'skin-care': 0.4734125810370988, 'fashion': 0.18469676513230182}"
8536,8537,40,['Female'],High,['Portland'],"{'stationery': 0.660328637327038, 'travel': 0.4221111355317796, 'home': 0.5477167004188567, 'skin-care': 0.2640532055159086, 'fashion': 0.45639912388365333}"
8537,8538,25,['Male'],Low,['New York'],"{'stationery': 0.2223067508008587, 'travel': 0.22541969976987486, 'home': 0.08374590792289316, 'skin-care': 0.43223124168802995, 'fashion': 0.7752412392705174}"
8538,8539,29,['Female'],Low,['Boston'],"{'stationery': 0.3211680454717095, 'travel': 0.05948742191037959, 'home': 0.24695253408901874, 'skin-care': 0.6924046883660963, 'fashion': 0.49890181903315123}"
8539,8540,61,['Male'],Medium,['Boston'],"{'stationery': 0.03497353215093435, 'travel': 0.7943250509363227, 'home': 0.27421760540719864, 'skin-care': 0.008837535442876576, 'fashion': 0.6149158309216093}"
8540,8541,28,['Female'],Low,['New York'],"{'stationery': 0.46537058527933706, 'travel': 0.3118779970080071, 'home': 0.10437562058961813, 'skin-care': 0.7318960583294223, 'fashion': 0.9565060864171355}"
8541,8542,46,['Female'],Low,['New York'],"{'stationery': 0.3184455453295848, 'travel': 0.8114658954074071, 'home': 0.9705868465453054, 'skin-care': 0.9028884440213353, 'fashion': 0.06627334147508246}"
8542,8543,46,['Female'],Low,['New York'],"{'stationery': 0.37267273992453553, 'travel': 0.08613038991612432, 'home': 0.06425278806154688, 'skin-care': 0.7572128597646754, 'fashion': 0.9755529466358651}"
8543,8544,59,['Male'],Low,['Portland'],"{'stationery': 0.45565476362426083, 'travel': 0.3070691700352215, 'home': 0.8138234722949781, 'skin-care': 0.2878504052432168, 'fashion': 0.8880539820176729}"
8544,8545,49,['Female'],High,['New York'],"{'stationery': 0.27427975932213844, 'travel': 0.3806868176918293, 'home': 0.07002516070536846, 'skin-care': 0.6717694273217933, 'fashion': 0.686552750053285}"
8545,8546,52,['Male'],Low,['New York'],"{'stationery': 0.9961759046720273, 'travel': 0.6381251661902502, 'home': 0.7527756881800153, 'skin-care': 0.5197318281237308, 'fashion': 0.5035593565033881}"
8546,8547,33,['Female'],Medium,['New York'],"{'stationery': 0.45945769008733883, 'travel': 0.12951959725232465, 'home': 0.17453239024485734, 'skin-care': 0.3863002498562915, 'fashion': 0.6219371094099568}"
8547,8548,26,['Male'],High,['Portland'],"{'stationery': 0.05919860967936885, 'travel': 0.29175266954018797, 'home': 0.20438646402746186, 'skin-care': 0.5492418163956989, 'fashion': 0.22563405763918676}"
8548,8549,38,['Male'],High,['Portland'],"{'stationery': 0.6339461360171252, 'travel': 0.09381147908895116, 'home': 0.8324501700675587, 'skin-care': 0.8830357601438622, 'fashion': 0.9410115633504117}"
8549,8550,44,['Female'],Low,['New York'],"{'stationery': 0.8914862273898974, 'travel': 0.8229120799994508, 'home': 0.08253867529126258, 'skin-care': 0.36764333826550877, 'fashion': 0.7067895675826175}"
8550,8551,41,['Female'],Low,['Boston'],"{'stationery': 0.4024220450016741, 'travel': 0.8794051034496683, 'home': 0.7876196924029084, 'skin-care': 0.2517866121439829, 'fashion': 0.6105754855475325}"
8551,8552,41,['Female'],Medium,['New York'],"{'stationery': 0.9209590017987552, 'travel': 0.449203131827982, 'home': 0.5637553359730989, 'skin-care': 0.6197937898957997, 'fashion': 0.09644467663333844}"
8552,8553,56,['Male'],Medium,['Boston'],"{'stationery': 0.5157676034505745, 'travel': 0.08486542346088, 'home': 0.08011016334262944, 'skin-care': 0.19315815433897543, 'fashion': 0.10496628441299216}"
8553,8554,18,['Male'],High,['New York'],"{'stationery': 0.4164170824887642, 'travel': 0.1380806582165306, 'home': 0.15877504247448526, 'skin-care': 0.9816078950121316, 'fashion': 0.26654736796805834}"
8554,8555,20,['Male'],Low,['New York'],"{'stationery': 0.7318040921300193, 'travel': 0.6017656077043758, 'home': 0.8700061400818068, 'skin-care': 0.19062948318934714, 'fashion': 0.5648964460981568}"
8555,8556,25,['Female'],Medium,['Portland'],"{'stationery': 0.9826895330191371, 'travel': 0.7773076205366609, 'home': 0.04409766327423481, 'skin-care': 0.29719790055591444, 'fashion': 0.8109496022841406}"
